B60C0011110000;in which the raised area of the pattern consists only of isolated elements, e.g. blocks (B60C0011120000, B60C0011130000 take precedence)..
B60C0011113000;in which the raised area of the pattern consists only of projections extending continuously across the tread from one edge to the other
B60C0011117000;formed only by isolated recesses, e.g. grooves, slots or holes (B60C0011120000, B60C0011130000 take precedence)..
B60C0011120000;characterised by the use of narrow slits or incisions, e.g. sipes
B60C0011130000;characterised by the groove cross-section, e.g. for buttressing or preventing stone-trapping
B60C0011140000;Anti-skid inserts, e.g. vulcanised into the tread band
B60C0011160000;of plug form, e.g. made from metal, textile
B60C0011180000;or strip form, e.g. metallic combs, rubber strips of different wear resistence (B60C0011200000 takes precedence)..
B60C0011200000;in coiled form
B60C0011220000;Tread rings between dual tyres
B60C0011240000;Wear-indicating arrangements
B60C0013000000;Tyre sidewalls. Protecting, decorating, marking, or the like, thereof (B60C0017080000 takes precedence.tyre shoulders B60C0011010000. removable tyre sidewall trim rings B60B0007010000)
B60C0013020000;Arrangement of grooves or ribs
B60C0013040000;having annular inlays or covers, e.g. white sidewalls
B60C0015000000;Tyre beads, e.g. ply turn-up or overlap
B60C0015020000;Seating or securing beads on rims (sealing means between beads and rims of tubeless tyres B60C0005160000. means for securing solid tyres on rims B60C0007240000. rims B60B0021000000)
B60C0015024000;Bead contour, e.g. lips, grooves, or ribs
B60C0015028000;Spacers between beads (emergency load-supporting means B60C0017000000)
B60C0015032000;inflatable
B60C0015036000;Tyres permanently fixed to the rim, e.g. by adhesive, by vulcanisation
B60C0015040000;Bead cores (producing bead-rings or bead-cores for tyres B29D0030480000)
B60C0015050000;multiple, i.e. with two or more cores in each bead
B60C0015060000;Flipper strips, fillers, or chafing strips
B60C0017000000;Tyres characterised by means enabling restricted operation in damaged or deflated condition. Accessories therefor (having multiple separate inflatable chambers B60C0005200000)
B60C0017010000;utilising additional inflatable supports which become load-supporting in emergency
B60C0017020000;inflated or expanded in emergency only
B60C0017040000;utilising additional non-inflatable supports which become load-supporting in emergency
B60C0017060000;resilient
B60C0017080000;Means facilitating folding of sidewalls, e.g. run-flat sidewalls (for storage purposes B60C0003080000)
B60C0017100000;Internal lubrication
B60C0019000000;Tyre parts or constructions not otherwise provided for
B60C0019040000;Tyre with openings closeable by means other than the rim. Closing means therefor
B60C0019080000;Electric-charge-dissipating arrangements
B60C0019120000;Puncture preventing arrangements (B60C0009000000 takes precedence.inflatable inserts having reinforcing means B60C0005080000)
B60C0023000000;Devices for measuring, signalling, controlling, or distributing tyre pressure or temperature, specially adapted for mounting on vehicles (measuring in general G01, e.g. G01L0017000000. remote signalling in general G08). Arrangement of tyre inflating devices on vehicles, e.g. of pumps, of tanks (air pumps per seF04. tanks per seF17C). Tyre cooling arrangements
B60C0023020000;Signalling devices actuated by tyre pressure
B60C0023040000;mounted on the wheel or tyre
B60C0023060000;Signalling devices actuated by deformation of the tyre (wear-indicating arrangements B60C0011240000)
B60C0023080000;by touching the ground
B60C0023100000;Arrangement of tyre-inflating pumps mounted on vehicles
B60C0023120000;operated by a running wheel
B60C0023140000;operated by the prime mover of the vehicle
B60C0023160000;Arrangement of air tanks mounted on vehicles
B60C0023180000;Tyre cooling arrangements
B60C0023190000;for dissipating heat
B60C0023200000;Devices for measuring or signalling tyre temperature
B60C0025000000;Apparatus or tools adapted for mounting, removing or inspecting tyres (apparatus or tools characterised by the means for holding wheels or parts thereof B60B0030000000)
B60C0025010000;for removing tyres from, or mounting tyres on, wheels
B60C0025020000;Tyre levers or the like, e.g. hand-held (machine operated B60C0025050000)
B60C0025040000;pivotal about the wheel axis, or movable along the rim edge, e.g. rollable
B60C0025050000;Machines
B60C0025120000;for only seating the beads
B60C0025122000;acting on the tyre tread
B60C0025125000;for only breaking the beads
B60C0025128000;acting axially on the whole circumference of the bead or side wall
B60C0025130000;acting axially at localised regions of the bead or side wall
B60C0025132000;for removing and mounting tyres (for only seating the beads B60C0025120000. for only breaking the beads B60C0025125000)
B60C0025135000;having a tyre support or a tool, movable along wheel axis
B60C0025138000;with rotary motion of tool or tyre support
B60C0025140000;Apparatus or tools for spreading tyre beads (B60C0025120000 takes precedence)..
B60C0025150000;with means for inverting the tyre
B60C0025180000;Tools for mounting or demounting air valves
B60C0025200000;Tools for attaching metallic tyres, e.g. iron tyres upon wooden rims
B60C0027000000;Non-skid devices temporarily attachable to resilient tyres or resiliently-tyred wheels
B60C0027020000;extending over restricted arcuate part of tread (B60C0027200000 takes precedence)..
B60C0027040000;the ground-engaging part being rigid
B60C0027060000;extending over the complete circumference of tread, e.g. made of chains (B60C0027200000 takes precedence)..
B60C0027080000;involving lugs or rings taking up wear
B60C0027100000;having tensioning means
B60C0027120000;resilient
B60C0027140000;automatically attachable
B60C0027160000;formed of close material, e.g. leather
B60C0027180000;the material being fabric, e.g. woven wire
B60C0027200000;having ground-engaging plate-like elements
B60C0027220000;for tandem tyres (endless-track features B62D)
B60C0029000000;Arrangements of tyre-inflating valves to tyres or rims. Accessories for tyre-inflating valves, not otherwise provided for (tools for mounting or demounting valves B60C0025180000. valves per se, valve dust caps F16K)
B60C0029020000;Connection to rims
B60C0029040000;Connection to tyres
B60C0029060000;Accessories for tyre-inflating valves, e.g. housings, guards, covers for valve caps, locks, not otherwise provided for
B60C0099000000;Subject matter not provided for in other groups of this subclass
B60D;VEHICLE CONNECTIONS (components of brake systems B60T0017040000)
B60D0001000000;Traction couplings. Hitches. Draw-gear. Towing devices (devices specially adapted for connection between tractors and agricultural machines or implements A01B0059000000. fifth-wheel couplings B62D)
B60D0001010000;Traction couplings or hitches characterised by their type
B60D0001020000;Bolt or shackle-type couplings
B60D0001040000;Hook or hook-and-hasp couplings
B60D0001060000;Ball-and-socket hitches
B60D0001070000;Multi-hitch devices, i.e. comprising several hitches of the same or of a different type. Hitch-adaptors, i.e. for converting hitches from one type to another
B60D0001140000;Draw-gear or towing devices characterised by their type
B60D0001145000;consisting of an elongated single bar or tube
B60D0001155000;comprising telescopic or foldable parts
B60D0001167000;consisting of articulated or rigidly assembled bars or tubes forming a V-, Y- or U-shaped draw gear (B60D0001173000 takes precedence)..
B60D0001173000;consisting of at least two bars which are not connected or articulated to each other
B60D0001180000;Tow ropes, chains, or the like
B60D0001240000;characterised by arrangements for particular functions
B60D0001260000;for remote control, e.g. for releasing
B60D0001280000;for preventing unwanted disengagement, e.g. safety appliances
B60D0001300000;for sway control
B60D0001320000;involving damping devices
B60D0001340000;involving springs
B60D0001360000;for facilitating connection, e.g. hitch catchers
B60D0001380000;involving auxiliary cables for drawing the trailer to the tractor before coupling
B60D0001400000;involving a temporarily extensible or alignable member (B60D0001380000 takes precedence)..
B60D0001420000;for being adjustable
B60D0001440000;horizontally
B60D0001460000;vertically
B60D0001480000;characterised by the mounting
B60D0001500000;resiliently mounted (B60D0001300000 takes precedence)..
B60D0001520000;removably mounted (B60D0001560000 takes precedence)..
B60D0001540000;collapsible or retractable when not in use, e.g. hide-away hitches (B60D0001520000 takes precedence)..
B60D0001560000;securing to the vehicle bumper
B60D0001580000;Auxiliary devices
B60D0001600000;Covers, caps or guards
B60D0001620000;involving supply lines, electric circuits, or the like
B60D0001640000;Couplings or joints therefor
B60D0001660000;Props
B60D0003000000;Fittings to facilitate pushing (B60D0001000000 takes precedence.vehicle bumpers B60R0019020000. steering arrangements for backing a normally-drawn trailer B62D0013060000)
B60D0005000000;Gangways for coupled vehicles, e.g. of concertina type
B60D0099000000;Subject matter not provided for in other groups of this subclass
B60F;VEHICLES FOR USE BOTH ON RAIL AND ON ROAD. VEHICLES CAPABLE OF TRAVELLING IN OR ON DIFFERENT MEDIA, e.g. AMPHIBIOUS¶ÿVEHICLES (air-cushion vehicles B60V)
B60F0001000000;Vehicles for use both on rail and on road. Conversions therefor
B60F0001020000;with rail and road wheels on the same axle
B60F0001040000;with rail and road wheels on different axles
B60F0003000000;Amphibious vehicles, i.e. vehicles capable of travelling both on land and on water. Land vehicles capable of travelling under water (buoyant wheels B60B)
B60F0005000000;Other vehicles capable of travelling in or¶ÿon different media (vehicles having alternatively-usable runners and wheels B62B0013180000. flying-boats or seaplanes B64C0035000000)
B60F0005020000;convertible into aircraft
B60G;VEHICLE SUSPENSION ARRANGEMENTS (air-cushion vehicles B60V. connections between vehicle bodies and vehicle frames B62D0024000000)
B60G0001000000;Suspensions with rigid connection between axle and frame
B60G0001020000;with continuous axle
B60G0001040000;with divided axle
B60G0003000000;Resilient suspensions for a single wheel (pivoted suspension arms per se, attachment thereof to sprung part of the vehicle, buffer means for limiting movement of arms B60G0007000000. characterised by arrangement, location, or type of springs B60G0011000000)
B60G0003010000;the wheel being mounted for sliding movement, e.g. in or on a vertical guide (camber maintaining means B60G0003260000)
B60G0003020000;with a single pivoted arm
B60G0003040000;the arm being essentially transverse to the longitudinal axis of the vehicle
B60G0003060000;the arm being rigid
B60G0003080000;the arm forming the axle housing
B60G0003100000;the arm itself being resilient, e.g. leaf spring
B60G0003120000;the arm being essentially parallel to the longitudinal axis of the vehicle
B60G0003140000;the arm being rigid
B60G0003160000;the arm itself being resilient, e.g. leaf spring
B60G0003180000;with two or more pivoted arms, e.g. parallelogram
B60G0003200000;all arms being rigid
B60G0003220000;a rigid arm forming the axle housing
B60G0003240000;a rigid arm being formed by the live axle
B60G0003260000;Means for maintaining substantially-constant wheel camber during suspension movement
B60G0003280000;at least one of the arms itself being resilient, e.g. leaf spring
B60G0005000000;Resilient suspensions for a set of tandem wheels or axles having interrelated movements
B60G0005010000;the set being characterised by having more than two successive axles
B60G0005020000;mounted on a single pivoted arm
B60G0005030000;the arm itself being resilient, e.g. a leafspring (B60G0005053000 takes precedence)..
B60G0005040000;with two or more pivoted arms, the movements of which are resiliently interrelated
B60G0005047000;at least one arm being resilient, e.g. a leafspring (B60G0005053000 takes precedence)..
B60G0005053000;a leafspring being used as equilibration unit between two axle-supporting units
B60G0005060000;the arms turning on a common pivot
B60G0007000000;Pivoted suspension arms. Accessories thereof (means for maintaining substantially-constant wheel camber during suspension movement B60G0003260000)
B60G0007020000;Attaching arms to sprung part of vehicle
B60G0007040000;Buffer means for limiting movement of arms
B60G0009000000;Resilient suspensions for a rigid axle or axle housing for two or more wheels
B60G0009020000;the axle or housing being pivotally mounted on the vehicle
B60G0009040000;the axle or housing not being pivotally mounted on the vehicle
B60G0011000000;Resilient suspensions characterised by arrangement, location, or kind of springs (single-wheel suspension by pivoted arm resilient in itself B60G0003000000. adjusting spring characteristic B60G0017000000. springs per seF16F)
B60G0011020000;having leaf springs only
B60G0011040000;arranged substantially parallel to the longitudinal axis of the vehicle
B60G0011060000;arranged obliquely to the longitudinal axis of the vehicle
B60G0011080000;arranged substantially transverse to the longitudinal axis of the vehicle
B60G0011100000;characterised by means specially adapted for attaching the spring to axle or sprung part of the vehicle
B60G0011107000;Sliding or rolling mountings
B60G0011113000;Mountings on the axle (B60G0011107000 takes precedence)..
B60G0011120000;Links, pins, or bushes
B60G0011140000;having helical, spiral, or coil springs only
B60G0011150000;Coil springs resisting deflection by winding up
B60G0011160000;characterised by means specially adapted for attaching the spring to axle or sprung part of the vehicle
B60G0011180000;having torsion-bar springs only
B60G0011200000;characterised by means specially adapted for attaching the spring to axle or sprung part of the vehicle
B60G0011220000;having rubber springs only
B60G0011230000;of the torsional-energy-absorption type
B60G0011240000;characterised by means specially adapted for attaching the spring to axle or sprung part of the vehicle
B60G0011260000;having fluid springs only, e.g. hydropneumatic springs (B60G0015120000 takes precedence)..
B60G0011270000;wherein the fluid is a gas
B60G0011280000;characterised by means specially adapted for attaching the spring to axle or sprung part of the vehicle
B60G0011300000;having pressure fluid accumulator therefor, e.g. accumulator arranged in vehicle frame
B60G0011320000;having springs of different kinds
B60G0011340000;including leaf springs
B60G0011360000;and also helical, spiral, or coil springs
B60G0011380000;and also rubber springs
B60G0011400000;the rubber springs being attached to the axle
B60G0011420000;the rubber springs being attached to sprung part of the vehicle
B60G0011440000;and also torsion-bar springs
B60G0011460000;and also fluid springs
B60G0011480000;not including leaf springs
B60G0011500000;having helical, spiral, or coil springs, and also torsion-bar springs
B60G0011520000;having helical, spiral, or coil springs, and also rubber springs
B60G0011540000;with rubber springs arranged within helical, spiral or coil springs
B60G0011560000;having helical, spiral or coil springs, and also fluid springs
B60G0011580000;arranged coaxially
B60G0011600000;having both rubber springs and torsion-bar springs
B60G0011620000;having both rubber springs and fluid springs
B60G0011640000;having both torsion-bar springs and fluid springs
B60G0013000000;Resilient suspensions characterised by arrangement, location, or type of vibration-dampers (adjusting damping effect B60G0017060000. vibration-dampers per seF16F)
B60G0013020000;having dampers dissipating energy, e.g. frictionally
B60G0013040000;mechanically, e.g. having frictionally-engaging springs as damping elements
B60G0013060000;of fluid type
B60G0013080000;hydraulic
B60G0013100000;pneumatic
B60G0013120000;quasi-fluid, i.e. having powdered medium
B60G0013140000;having dampers accumulating utilisable energy, e.g. compressing air
B60G0013160000;having dynamic absorbers as main damping means, i.e. spring-mass system vibrating out of phase
B60G0013180000;combined with energy-absorbing means
B60G0015000000;Resilient suspensions characterised by arrangement, location, or type of combined spring and vibration- damper, e.g. telescopic type (combined spring and vibration-dampers per seF16F)
B60G0015020000;having mechanical spring
B60G0015040000;and mechanical damper
B60G0015060000;and fluid damper
B60G0015070000;the damper being connected to the stub axle and the spring being arranged around the damper
B60G0015080000;having fluid spring
B60G0015100000;and mechanical damper
B60G0015120000;and fluid damper
B60G0015140000;the damper being connected to the stub axle and the spring being arranged around the damper
B60G0017000000;Resilient suspensions having means for adjusting the spring or vibration-damper characteristics, for regulating the distance between a supporting surface and a sprung part of vehicle or for locking suspension during use to meet varying vehicular or surface conditions, e.g. due to speed or load
B60G0017005000;Suspension locking arrangements
B60G0017015000;the regulating means comprising electric or electronic elements (B60G0017005000 takes precedence)..
B60G0017016000;characterised by their responsiveness, when the vehicle is travelling, to specific motion, a specific condition, or driver input
B60G0017016500;to an external condition, e.g. rough road surface, side wind
B60G0017017000;characterised by their use when the vehicle is stationary, e.g. during loading, engine start-up or switch-off
B60G0017018000;characterised by the use of a specific signal treatment or control method
B60G0017018500;for failure detection
B60G0017019000;characterised by the type of sensor or the arrangement thereof
B60G0017019500;characterised by the regulation being combined with other vehicle control systems
B60G0017020000;Spring characteristics (B60G0017005000-B60G0017015000.  take precedence)..
B60G0017027000;Mechanical springs regulated by fluid means (B60G0017033000 takes precedence)..
B60G0017033000;characterised by regulating means acting on more than one spring
B60G0017040000;Fluid-spring characteristics
B60G0017044000;Self-pumping fluid springs (pumps for liquids F04)
B60G0017048000;with the regulating means inside the fluid springs (B60G0017044000 takes precedence)..
B60G0017052000;Pneumatic spring characteristics (B60G0017048000 takes precedence)..
B60G0017056000;Regulating distributors or valves (B60G0017044000-B60G0017048000.  take precedence)..
B60G0017060000;Characteristics of dampers (B60G0017015000 takes precedence)..
B60G0017080000;Characteristics of fluid dampers (adjusting fluid dampers in general F16F0009440000-F16F0009530000)
B60G0021000000;Interconnection systems for two or more resiliently-suspended wheels, e.g. for stabilising a vehicle body with respect to acceleration, deceleration or centrifugal forces (B60G0017033000 takes precedence.steering deflectable wheels combined with means for inwardly inclining the vehicle body on bends B62D0009020000)
B60G0021020000;permanently interconnected
B60G0021040000;mechanically
B60G0021045000;between wheels on different axles on the same side of the vehicle, i.e. the left or the right side
B60G0021050000;between wheels on the same axle but on different sides of the vehicle, i.e. the left and right wheel suspensions being interconnected
B60G0021055000;Stabiliser bars
B60G0021060000;fluid
B60G0021067000;between wheels on different axles on the same side of the vehicle, i.e. the left or the right side
B60G0021073000;between wheels on the same axle but on different sides of the vehicle, i.e. the left and right wheel suspensions being interconnected
B60G0021080000;characterised by use of gyroscopes (gyroscopes for stabilising vehicle bodies without controlling suspension arrangements B62D0037060000)
B60G0021100000;not permanently interconnected, e.g. operative only on acceleration, only on deceleration, or only at off-straight position of steering
B60G0023000000;Wheel suspensions with automatic means for sensing unevenness ahead of wheels or for moving wheels up or down in accordance therewith
B60G0099000000;Subject matter not provided for in other groups of this subclass
B60H;ARRANGEMENTS OR ADAPTATIONS OF HEATING, COOLING, VENTILATING, OR OTHER AIR-TREATING DEVICES SPECIALLY FOR PASSENGER OR GOODS SPACES OF VEHICLES
B60H0001000000;Heating, cooling or ventilating devices (heating, cooling or ventilating devices providing other air treatment, the other treatment being relevant, B60H0003000000. ventilating solely by opening windows, doors, roof parts, or the like B60J. heating or ventilating devices for vehicle seats B60N0002560000. vehicle window or windscreen cleaners using air, e.g. defrosters, B60S0001540000)
B60H0001020000;the heat being derived from the propulsion plant
B60H0001030000;and from a source other than the propulsion plant
B60H0001040000;from cooling liquid of the plant
B60H0001060000;directly from main radiator
B60H0001080000;from other radiator than main radiator
B60H0001100000;the other radiator being situated in a duct capable of being connected to atmosphere outside vehicle
B60H0001120000;using an air blower
B60H0001140000;otherwise than from cooling liquid of the plant
B60H0001160000;the air being heated by direct contact with the plant, e.g. air-cooled motor
B60H0001180000;the air being heated from the plant exhaust gases
B60H0001200000;using an intermediate heat-transferring medium
B60H0001220000;the heat being derived otherwise than from the propulsion plant
B60H0001240000;Devices purely for ventilating or where the heating or cooling is irrelevant (nozzles, air-diffusers B60H0001340000)
B60H0001260000;Ventilating openings in vehicle exterior. Ducts for conveying ventilating air
B60H0001280000;the openings being situated directly in front of vehicle front window
B60H0001300000;Air scoops
B60H0001320000;Cooling devices (vehicles adapted to transport refrigerated goods B60P0003200000)
B60H0001340000;Nozzles. Air-diffusers
B60H0003000000;Other air-treating devices
B60H0003020000;Moistening
B60H0003060000;Filtering
B60J;WINDOWS, WINDSCREENS, NON-FIXED ROOFS, DOORS, OR SIMILAR DEVICES FOR VEHICLES. REMOVABLE EXTERNAL PROTECTIVE COVERINGS SPECIALLY ADAPTED FOR VEHICLES (fastening, suspending, closing, or opening of such devices E05)
B60J0001000000;Windows. Windscreens. Accessories therefor (B60J0010000000 takes precedence.air curtains instead of windows B60J0009040000)
B60J0001020000;arranged at the vehicle front
B60J0001040000;adjustable
B60J0001060000;comprising more than one pane
B60J0001080000;arranged at vehicle sides
B60J0001100000;fixedly mounted
B60J0001120000;adjustable
B60J0001140000;with pivotal or rotary movement
B60J0001160000;slidable
B60J0001170000;vertically
B60J0001180000;arranged at the vehicle rear
B60J0001200000;Accessories, e.g. wind deflectors, blinds (antiglare provisions B60J0003000000. wind deflectors associated with roof openings B60J0007220000. removable external protective coverings for windows or windscreens B60J0011080000. heating arrangements specially adapted for transparent or reflecting areas H05B0003840000)
B60J0003000000;Antiglare equipment associated with windows or windscreens (optical viewing arrangements for vehicles B60R0001000000). Sun visors for vehicles (sun visors having appliances for stowing or holding personal property B60R0007050000)
B60J0003020000;adjustable in position
B60J0003040000;adjustable in transparency
B60J0003060000;using polarising effect
B60J0005000000;Doors (B60J0010000000 takes precedence.window aspects B60J0001000000)
B60J0005020000;arranged at the vehicle front
B60J0005040000;arranged at the vehicle sides
B60J0005060000;slidable. foldable
B60J0005080000;of roller-blind type
B60J0005100000;arranged at the vehicle rear (B60J0005040000 takes precedence)..
B60J0005120000;slidable. foldable
B60J0005140000;of roller-blind type
B60J0007000000;Non-fixed roofs. Roofs with movable panels (B60J0010000000 takes precedence.window aspects B60J0001000000. fixed roofs B62D0025060000. mechanisms for operating wings E05F0011000000, E05F0015000000)
B60J0007020000;of sliding type
B60J0007040000;with rigid plate-like element or elements
B60J0007043000;Sunroofs (B60J0007047000-B60J0007053000.  take precedence)..
B60J0007047000;movable to overlapping or nested relationship
B60J0007050000;pivoting upwardly to vent mode and moving downward before sliding to fully open mode
B60J0007053000;sliding with final closing motion having vertical component to attain closed and sealed condition
B60J0007057000;Driving or actuating arrangements (B60J0007047000-B60J0007053000.  take precedence)..
B60J0007060000;with non-rigid element or elements
B60J0007080000;of non-sliding type, i.e. movable or removable roofs or panels, e.g. let-down tops or roofs capable of being easily detached or of assuming a collapsed or inoperative position
B60J0007100000;readily detachable, e.g. tarpaulins with frames, or fastenings for tarpaulins (covering of loads on vehicles by tarpaulins B60P0007040000)
B60J0007110000;Removable panels, e.g. sunroofs
B60J0007120000;foldable. Tensioning mechanisms therefor, e.g. struts (B60J0007100000 takes precedence)..
B60J0007140000;with a plurality of plate-like elements
B60J0007160000;non-foldable (B60J0007100000 takes precedence)..
B60J0007185000;Locking arrangements (locks in general E05B)
B60J0007190000;for rigid panels
B60J0007200000;Vehicle storage compartments for roof parts
B60J0007220000;Wind deflectors for open roofs
B60J0009000000;Devices not provided for in one of main groups  B60J0001000000-B60J0007000000. (B60J0010000000 takes precedence)..
B60J0009020000;Entrance or exit closures other than windows, doors, or in roofs, e.g. emergency escape closures in vehicle bottom
B60J0009040000;Air curtains (in general F24F)
B60J0010000000;Sealing arrangements (sealings in general F16J0015000000)
B60J0010020000;for windows or windscreens
B60J0010040000;for sliding window panes, e.g. sash guides
B60J0010060000;for flush-glass windows
B60J0010080000;for doors
B60J0010100000;for non-fixed roofs
B60J0010120000;for movable panels in roofs
B60J0011000000;Removable external protective coverings specially adapted for vehicles or parts of vehicles, e.g. parking covers (covering of load on vehicles B60P0007000000. guard strips for body finishing, identifying or decorating B60R0013040000. tents for use as garages E04H0015000000)
B60J0011020000;Covers wound on rollers
B60J0011040000;for covering at least the roof of the vehicle, e.g. for covering the whole vehicle
B60J0011060000;for covering only specific parts of the vehicle, e.g. for doors (covers or guards for traction couplings, hitches, draw-gear or towing devices B60D0001600000. guards for wheels, radiators or bumpers B60R0019000000)
B60J0011080000;for windows or windscreens (antiglare equipment B60J0003000000)
B60J0011100000;for wheels (hub caps or the like B60B0007000000. external spare wheel stowing, holding or mounting arrangements B62D0043020000)
B60K;ARRANGEMENT OR MOUNTING OF PROPULSION UNITS OR OF TRANSMISSIONS IN VEHICLES. ARRANGEMENT OR MOUNTING OF PLURAL DIVERSE PRIME-MOVERS IN VEHICLES. AUXILIARY DRIVES FOR VEHICLES. INSTRUMENTATION OR DASHBOARDS FOR VEHICLES. ARRANGEMENTS IN CONNECTION WITH COOLING, AIR INTAKE, GAS EXHAUST OR FUEL SUPPLY OF PROPULSION UNITS IN VEHICLES
B60K0001000000;Arrangement or mounting of propulsion units in vehicles
B60K0001000000;Arrangement or mounting of electrical propulsion units (B60K0007000000 takes precedence.arrangement or mounting of plural diverse prime-movers for mutual or common propulsion B60K0006000000. electric transmission arrangements B60K0017120000. electric equipment or propulsion of electrically-propelled vehicles per seB60L. current-collectors for power supply lines of electrically-propelled vehicles B60L0005000000)
B60K0001020000;comprising more than one electric motor
B60K0001040000;of the electric storage means for propulsion (for auxiliary purposes only B60R0016040000. supplying batteries to, or removing batteries from, vehicles B60S0005060000)
B60K0003000000;Arrangement or mounting of steam or gaseous- pressure propulsion units (B60K0007000000 takes precedence.arrangement or mounting of plural diverse prime-movers for mutual or common propulsion B60K0006000000. gaseous-pressure transmission arrangements B60K0017100000)
B60K0003020000;of piston type
B60K0003040000;of turbine type
B60K0005000000;Arrangement or mounting of internal-combustion or jet-propulsion units (B60K0007000000 takes precedence.arrangement or mounting of plural diverse prime-movers for mutual or common propulsion B60K0006000000)
B60K0005020000;with the engine main axis, e.g. crankshaft axis, substantially in, or parallel to, the longitudinal centre line of the vehicle
B60K0005040000;with the engine main axis, e.g. crankshaft axis, transversely to the longitudinal centre line of the vehicle
B60K0005060000;with the engine main axis substantially vertical
B60K0005080000;comprising more than one engine
B60K0005100000;providing for ready detachment of engine
B60K0005120000;Arrangement of engine supports
B60K0006000000;Arrangement or mounting of plural diverse prime-movers for mutual or common propulsion, e.g. hybrid propulsion systems comprising electric motors. and internal combustion engines
B60K0006080000;Prime-movers comprising combustion engines and mechanical or fluid energy storing means
B60K0006100000;by means of a chargeable mechanical accumulator, e.g. flywheel
B60K0006120000;by means of a chargeable fluidic accumulator
B60K0006200000;the prime-movers consisting of electric motors. and internal combustion engines, e.g. HEVs
B60K0006220000;characterised by apparatus, components or means specially adapted for HEVs
B60K0006240000;characterised by the combustion engines
B60K0006260000;characterised by the motors or the generators
B60K0006280000;characterised by the electric energy storing means, e.g. batteries or capacitors
B60K0006300000;characterised by chargeable mechanical accumulators, e.g. flywheels
B60K0006320000;characterised by the fuel cells
B60K0006340000;characterised by the absence of energy storing means
B60K0006360000;characterised by the transmission gearings
B60K0006365000;with the gears having orbital motion
B60K0006380000;characterised by the driveline clutches (shift clutches within the gearing or transmission B60K0006360000)
B60K0006383000;One-way clutches or freewheel devices
B60K0006387000;Actuated clutches, i.e. clutches engaged or disengaged by electric, hydraulic or mechanical actuating means
B60K0006400000;characterised by the assembly or relative disposition of components
B60K0006405000;Housings
B60K0006420000;characterised by the architecture of the hybrid electric vehicle
B60K0006440000;Series-parallel type
B60K0006442000;Series-parallel switching type
B60K0006445000;Differential gearing distribution type
B60K0006448000;Electrical distribution type
B60K0006460000;Series type
B60K0006480000;Parallel type
B60K0006485000;Motor-assist type
B60K0006500000;Architecture of the driveline characterised by arrangement or kind of transmission units
B60K0006520000;Driving a plurality of drive axles, e.g. four-wheel drive
B60K0006540000;Transmission for changing ratio
B60K0006543000;the transmission being a continuously variable transmission
B60K0006547000;the transmission being a stepped gearing
B60K0007000000;Disposition of motor in, or adjacent to, traction wheel (roller-skate driving mechanisms A63C0017120000)
B60K0008000000;Arrangement or mounting of propulsion units not provided for in one of main groups . B60K0001000000-B60K0007000000
B60K0011000000;Arrangements in connection with cooling, air intake, gas exhaust, fuel supply, or power supply of propulsion units in vehicles
B60K0011000000;Arrangement in connection with cooling of propulsion units (heating the interior space B60H. cooling internal combustion engines per seF01P)
B60K0011020000;with liquid cooling
B60K0011040000;Arrangement or mounting of radiators, radiator shutters, or radiator blinds
B60K0011060000;with air cooling
B60K0011080000;Air inlets for cooling. Shutters or blinds therefor
B60K0013000000;Arrangement in connection with combustion air intake or gas exhaust of propulsion units (extensions for melting snow or ice on roads or like surfaces E01H0005000000, E01H0006000000. forming part of the engine F01N. supplying combustion engines with combustible mixtures or constituents F02M)
B60K0013020000;concerning intake
B60K0013040000;concerning exhaust (exhaust silencers for internal-combustion engines per seF01N)
B60K0013060000;using structural parts of the vehicle as ducts, e.g. frame parts
B60K0015000000;Arrangement in connection with fuel supply of combustion engines. Mounting or construction of fuel tanks (tanks in general B65D, F17C. supplying combustion engines with combustible mixtures or constituents F02M)
B60K0015010000;Arrangement of fuel conduits (chassis frame forming fluid conduit means B62D0021170000)
B60K0015030000;Fuel tanks (chassis frame comprising fluid storage compartment B62D0021160000)
B60K0015035000;characterised by venting means
B60K0015040000;Tank inlets (B60K0015077000 takes precedence)..
B60K0015050000;Inlet covers
B60K0015060000;characterised by fuel reserve systems
B60K0015063000;Arrangement of tanks
B60K0015067000;Mounting of tanks
B60K0015070000;of gas tanks
B60K0015073000;Tank construction specially adapted to the vehicle (B60K0015077000 takes precedence)..
B60K0015077000;with means modifying or controlling distribution or motion of fuel, e.g. to prevent noise, surge, splash or fuel starvation
B60K0015100000;concerning gas-producing plants (gas-producing plants per seC10J)
B60K0016000000;Arrangements in connection with power supply from force of nature, e.g. sun, wind (electric propulsion with power supply from force of nature, e.g. sun, wind, B60L0008000000. effecting propulsion by wind motors driving water-engaging propulsive elements B63H0013000000)
B60K0017000000;Arrangement or mounting of transmissions or their control in vehicles
B60K0017000000;Arrangement or mounting of transmissions in vehicles (torque-transmitting axles B60B0035120000. combined transmission and steering gear for steering non-deflectable wheels B62D0011000000. clutches per se, e.g. construction thereof, F16D. gearing per se, e.g. construction thereof, F16H)
B60K0017020000;characterised by arrangement, location, or kind of clutch
B60K0017040000;characterised by arrangement, location, or kind of gearing (electric equipment or propulsion of electrically-propelled vehicles B60L)
B60K0017060000;of change-speed gearing (B60K0017100000-B60K0017160000.  take precedence)..
B60K0017080000;of mechanical type
B60K0017100000;of fluid gearing (of fluid clutches B60K0017020000)
